SLURM_ARRAY_JOB_ID,SLURM_ARRAY_TASK_COUNT,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_MAX,SLURM_ARRAY_TASK_MIN,SLURM_JOB_ID,cfg_make_cv_sim_recipe,cfg_make_wt_specs_recipe,cfg_maxseqlen,cfg_n_imports_mx,cfg_num_mut_sites,cfg_p_wt_to_mut,cfg_pop_size,cfg_refseqs,cfg_suffix_mut,cfg_suffix_wt,replicate_num,replicate_uuid,trt_eff_size,trt_mutmx_active_strain_factor,trt_mutmx_rel_beta,trt_mutmx_withinhost_r,trt_name,trt_seed,trt_type,cumulative_infections,cumulative_reinfections,cumulative_infectious,cumulative_symptomatic_cases,cumulative_severe_cases,cumulative_critical_cases,cumulative_recoveries,cumulative_deaths,cumulative_tests,cumulative_diagnoses,cumulative_known_deaths,cumulative_quarantined_people,cumulative_isolated_people,cumulative_vaccine_doses,cumulative_vaccinated_people
56516636,35,27,34,0,56516665,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,3,f29f40ce-7963-8edd-99aa-df22907b2a7f,1.0,1.0,1.0,1.0,Sneu/Gneu,27,Sneu/Gneu,714828,519486,711372,383895,22931,6991,702013,2524,0,0,0,0,0,0,0
56516636,35,8,34,0,56516646,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,1,fd4ec345-3f86-8ef1-8968-97664c679634,1.3,1.0,1.0,1.3,Sben1.3x/Gneu,8,Sben/Gneu,708278,513035,705095,380507,23145,7067,696296,2480,0,0,0,0,0,0,0
56516636,35,26,34,0,56516664,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,3,298b8490-3785-8872-b773-3ff0a790c147,2.0,1.0,0.5,2.0,Sben2x/Gdel2x,26,Sben/Gdel,688601,493831,685351,371666,22729,6852,676478,2446,0,0,0,0,0,0,0
56516636,35,12,34,0,56516650,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,1,22842500-010e-85c8-bb7a-62112b5c1f42,2.0,1.0,0.5,2.0,Sben2x/Gdel2x,12,Sben/Gdel,691882,497001,688626,372362,22391,6797,679722,2441,0,0,0,0,0,0,0
56516636,35,34,34,0,56516636,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,4,d08818b6-9355-8fcc-92fb-bc5cb04bcef5,1.0,1.0,1.0,1.0,Sneu/Gneu,34,Sneu/Gneu,706706,511448,703584,380130,23048,6903,694753,2487,0,0,0,0,0,0,0
56516636,35,30,34,0,56516679,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,4,f5acdc9f-8a9a-8610-9abb-2fbb822bef10,2.0,1.0,1.0,2.0,Sben2x/Gneu,30,Sben/Gneu,713713,518355,710207,382393,23081,6976,700926,2488,0,0,0,0,0,0,0
56516636,35,0,34,0,56516638,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,0,696c566e-8370-89ff-84e1-1c58cbeeac92,1.1,1.0,1.0,1.1,Sben1.1x/Gneu,0,Sben/Gneu,706513,511363,703293,379129,22792,6881,694394,2463,0,0,0,0,0,0,0
56516636,35,19,34,0,56516657,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,2,ad3d52a2-9827-87e1-9b10-174fe58abc95,2.0,1.0,0.5,2.0,Sben2x/Gdel2x,19,Sben/Gdel,698125,503061,695009,375952,22625,6829,686115,2430,0,0,0,0,0,0,0
56516636,35,2,34,0,56516640,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,0,5c2a007b-16a4-8fdc-becd-5d9ad1c544db,2.0,1.0,1.0,2.0,Sben2x/Gneu,2,Sben/Gneu,703872,508816,700714,377544,22995,6801,691979,2438,0,0,0,0,0,0,0
56516636,35,1,34,0,56516639,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,0,103a0013-2f2d-8be6-bd6a-dd59ce05e6f5,1.3,1.0,1.0,1.3,Sben1.3x/Gneu,1,Sben/Gneu,715533,520162,712268,384881,22781,6929,703196,2528,0,0,0,0,0,0,0
56516636,35,31,34,0,56516684,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,4,258848bb-24c0-8cd4-bc9b-cde0593a23d0,1.1,1.0,0.9,1.1,Sben1.1x/Gdel1.1x,31,Sben/Gdel,725114,529694,721744,387520,23349,7045,712424,2486,0,0,0,0,0,0,0
56516636,35,3,34,0,56516641,make_cv_sim_vanilla,make_wt_specs_single,49,1000,1,2e-06,200000,https://osf.io/s9xhr/download,',+,0,95ad5671-6be2-84c0-bf2e-15fb1d3223ad,1.1,1.0,0.9,1.1,Sben1.1x/Gdel1.1x,3,Sben/Gdel,718128,522565,715073,385020,23275,7146,706013,2623,0,0,0,0,0,0,0
